Date,USDGHS,GBPGHS
07 Jan 2015,4.8752,3.2093
06 Jan 2015,4.8836,3.2057
05 Jan 2015,4.9312,3.2029
02 Jan 2015,4.9918,3.2013
31 Dec 2014,4.9815,3.2013
30 Dec 2014,4.9716,3.2013
29 Dec 2014,4.9744,3.2000
24 Dec 2014,4.9584,3.2000
23 Dec 2014,4.9981,3.2000
22 Dec 2014,5.0093,3.2000
19 Dec 2014,5.0103,3.1992
18 Dec 2014,5.0179,3.1992
17 Dec 2014,5.0405,3.1987
16 Dec 2014,5.0077,3.1982
15 Dec 2014,5.0298,3.1982
12 Dec 2014,5.0148,3.1982
11 Dec 2014,5.0186,3.1972
10 Dec 2014,5.0149,3.1979
09 Dec 2014,4.9970,3.1979
08 Dec 2014,5.0116,3.1974
04 Dec 2014,5.0148,3.1974
03 Dec 2014,5.0039,3.1974
02 Dec 2014,5.0367,3.1969
01 Dec 2014,5.0115,3.1969
28 Nov 2014,5.0386,3.1967
27 Nov 2014,5.0495,3.1967
26 Nov 2014,5.0198,3.1967
25 Nov 2014,5.0163,3.1967
24 Nov 2014,5.0076,3.1987
21 Nov 2014,5.0316,3.1987
20 Nov 2014,5.0103,3.1992
19 Nov 2014,5.0042,3.1992
18 Nov 2014,5.0043,3.1997
17 Nov 2014,4.9951,3.1997
14 Nov 2014,5.0403,3.2000
13 Nov 2014,5.0603,3.2001
12 Nov 2014,5.0773,3.2001
11 Nov 2014,5.0798,3.2001
10 Nov 2014,5.0655,3.1971
07 Nov 2014,5.0911,3.1971
06 Nov 2014,5.1039,3.1971
05 Nov 2014,5.1182,3.1973
04 Nov 2014,5.1086,3.1973
03 Nov 2014,5.1074,3.1973
31 Oct 2014,5.1200,3.1968
30 Oct 2014,5.1625,3.1968
29 Oct 2014,5.1665,3.1963
28 Oct 2014,5.1595,3.1963
27 Oct 2014,5.1419,3.1963
24 Oct 2014,5.1211,3.1963
23 Oct 2014,5.1390,3.1969
22 Oct 2014,"51,592.0000",3.1969
21 Oct 2014,5.1569,3.1969
20 Oct 2014,5.1454,3.1969
17 Oct 2014,5.1256,3.1983
16 Oct 2014,5.0984,3.1983
15 Oct 2014,5.0922,3.1984
14 Oct 2014,5.1354,3.1984
13 Oct 2014,5.1277,3.1984
10 Oct 2014,5.1638,3.1986
09 Oct 2014,5.1386,3.1988
08 Oct 2014,5.1437,3.1988
07 Oct 2014,5.1059,3.1988
03 Oct 2014,5.1558,3.1988
02 Oct 2014,5.1824,3.1988
01 Oct 2014,5.1867,3.1983
30 Sep 2014,5.1968,3.1986
29 Sep 2014,5.1961,3.1986
26 Sep 2014,5.2181,3.2013
25 Sep 2014,5.2351,3.2013
24 Sep 2014,5.2376,3.2013
23 Sep 2014,5.2261,3.2013
19 Sep 2014,5.2469,3.2013
18 Sep 2014,5.2271,3.2013
17 Sep 2014,5.1847,3.1975
16 Sep 2014,5.1918,3.1975
15 Sep 2014,5.1905,3.1975
12 Sep 2014,5.1879,3.1975
11 Sep 2014,5.1624,3.1975
10 Sep 2014,5.1505,3.1975
09 Sep 2014,5.1574,3.1905
08 Sep 2014,5.2066,3.1905
05 Sep 2014,5.2311,3.1905
04 Sep 2014,5.2264,3.1762
03 Sep 2014,5.2430,3.1762
02 Sep 2014,5.2088,3.1346
01 Sep 2014,5.2012,3.1346
29 Aug 2014,5.1975,3.1346
28 Aug 2014,5.1981,3.1346
27 Aug 2014,5.1947,3.1347
26 Aug 2014,5.1987,3.1346
25 Aug 2014,5.1937,3.1346
22 Aug 2014,5.0827,3.0613
21 Aug 2014,5.0958,3.0613
20 Aug 2014,5.0439,3.0350
19 Aug 2014,5.0754,3.0350
18 Aug 2014,5.0669,3.0350
15 Aug 2014,5.0660,3.0350
14 Aug 2014,5.0666,3.0350
13 Aug 2014,5.1009,3.0350
12 Aug 2014,5.0952,3.0350
11 Aug 2014,5.0988,3.0350
08 Aug 2014,5.1122,3.0350
07 Aug 2014,5.1097,3.0350
06 Aug 2014,5.1185,3.0350
05 Aug 2014,5.1115,3.0350
04 Aug 2014,5.1125,3.0350
01 Aug 2014,5.1243,3.0350
31 Jul 2014,5.1325,3.0350
30 Jul 2014,5.1413,3.0350
29 Jul 2014,5.1519,3.0350
25 Jul 2014,5.1519,3.0350
24 Jul 2014,5.1744,3.0350
23 Jul 2014,5.1762,3.0343
22 Jul 2014,5.1783,3.0343
21 Jul 2014,5.1789,3.0343
18 Jul 2014,5.1887,3.0343
17 Jul 2014,5.2011,3.0343
16 Jul 2014,5.2029,3.0343
15 Jul 2014,5.1682,3.0243
14 Jul 2014,5.1731,3.0243
11 Jul 2014,5.1772,3.0244
10 Jul 2014,5.1821,3.0239
09 Jul 2014,5.1766,3.0237
08 Jul 2014,5.1592,3.0134
07 Jul 2014,5.1654,3.0117
04 Jul 2014,5.1645,3.0117
03 Jul 2014,5.1686,3.0104
02 Jul 2014,5.1286,3.0034
30 Jun 2014,5.1108,3.0028
27 Jun 2014,5.1067,3.0027
26 Jun 2014,5.0990,3.0026
25 Jun 2014,5.0996,3.0049
24 Jun 2014,5.1124,3.0057
23 Jun 2014,5.1671,3.0366
20 Jun 2014,5.2356,3.0711
19 Jun 2014,5.1041,3.0120
18 Jun 2014,5.1079,3.0114
17 Jun 2014,5.1145,3.0110
16 Jun 2014,5.0855,2.9962
13 Jun 2014,5.0382,2.9911
12 Jun 2014,5.0149,2.9870
11 Jun 2014,4.9995,2.9823
10 Jun 2014,4.9874,2.9692
09 Jun 2014,4.9834,2.9672
06 Jun 2014,4.9554,2.9512
05 Jun 2014,4.9114,2.9318
04 Jun 2014,4.8896,2.9209
03 Jun 2014,4.8511,2.8955
02 Jun 2014,4.8566,2.8948
30 May 2014,4.8402,2.8933
29 May 2014,4.8308,2.8920
28 May 2014,4.8697,2.8888
27 May 2014,4.8680,2.8878
23 May 2014,4.8665,2.8861
22 May 2014,4.8671,2.8842
21 May 2014,4.8574,2.8836
20 May 2014,4.8497,2.8821
19 May 2014,4.8488,2.8812
16 May 2014,4.8388,2.8804
15 May 2014,4.8307,2.8790
14 May 2014,4.8305,2.8693
13 May 2014,4.8166,2.8526
12 May 2014,4.8047,2.8513
09 May 2014,4.8347,2.8508
08 May 2014,4.8115,2.8353
07 May 2014,4.7816,2.8155
06 May 2014,4.7451,2.8131
05 May 2014,4.7182,2.7963
02 May 2014,4.7230,2.7963
30 Apr 2014,4.7088,2.7952
29 Apr 2014,4.6871,2.7883
28 Apr 2014,4.6818,2.7848
25 Apr 2014,4.6763,2.7832
24 Apr 2014,4.6600,2.7788
23 Apr 2014,4.6692,2.7755
22 Apr 2014,4.6569,2.7700
17 Apr 2014,4.6364,2.7596
16 Apr 2014,4.5965,2.7491
15 Apr 2014,4.5983,2.7474
14 Apr 2014,4.5965,2.7468
11 Apr 2014,4.6142,2.7495
10 Apr 2014,4.5467,2.7143
09 Apr 2014,4.5398,2.7113
08 Apr 2014,4.4852,2.6990
07 Apr 2014,4.4729,2.6955
04 Apr 2014,4.4740,2.6981
03 Apr 2014,4.4935,2.7009
02 Apr 2014,4.4753,2.6885
01 Apr 2014,4.4810,2.6876
31 Mar 2014,4.4609,2.6813
28 Mar 2014,4.4428,2.6738
27 Mar 2014,4.3946,2.6526
26 Mar 2014,4.3719,2.6472
25 Mar 2014,4.3599,2.6438
24 Mar 2014,4.3317,2.6264
21 Mar 2014,4.3263,2.6206
20 Mar 2014,4.2985,2.5845
19 Mar 2014,4.2720,2.5721
18 Mar 2014,4.2779,2.5698
17 Mar 2014,4.2618,2.5629
14 Mar 2014,4.2587,2.5532
13 Mar 2014,4.2350,2.5495
12 Mar 2014,4.2363,2.5468
11 Mar 2014,4.2311,2.5429
10 Mar 2014,4.2463,2.5383
07 Mar 2014,4.2362,2.5312
05 Mar 2014,4.2179,2.5295
04 Mar 2014,4.2241,2.5279
03 Mar 2014,4.2294,2.5268
28 Feb 2014,4.2110,2.5244
27 Feb 2014,4.1912,2.5189
26 Feb 2014,4.1864,2.5074
25 Feb 2014,4.1651,2.5050
24 Feb 2014,4.1851,2.5050
21 Feb 2014,4.0950,2.4577
20 Feb 2014,4.0856,2.4447
19 Feb 2014,4.0792,2.4412
18 Feb 2014,4.0671,2.4348
17 Feb 2014,4.0763,2.4348
14 Feb 2014,4.0521,2.4359
13 Feb 2014,4.0348,2.4359
12 Feb 2014,3.9924,2.4255
11 Feb 2014,3.9672,2.4203
10 Feb 2014,3.9805,2.4270
07 Feb 2014,3.9531,2.4191
06 Feb 2014,3.9415,2.4175
05 Feb 2014,3.9382,2.4156
04 Feb 2014,3.9269,2.4056
03 Feb 2014,3.9482,2.4000
31 Jan 2014,3.9566,2.4000
30 Jan 2014,3.9554,2.3865
29 Jan 2014,3.8580,2.3252
28 Jan 2014,3.8524,2.3252
27 Jan 2014,3.8361,2.3252
24 Jan 2014,3.8536,2.3188
23 Jan 2014,3.8397,2.3163
22 Jan 2014,3.7884,2.3013
21 Jan 2014,3.7729,2.2973
20 Jan 2014,3.7765,2.2973
17 Jan 2014,3.7526,2.2963
16 Jan 2014,3.7548,2.2958
15 Jan 2014,3.7708,2.2913
14 Jan 2014,3.7192,2.2700
13 Jan 2014,3.7407,2.2664
10 Jan 2014,3.7322,2.2665
09 Jan 2014,3.7072,2.2510
08 Jan 2014,3.6921,2.2510
07 Jan 2014,3.6846,2.2445
06 Jan 2014,3.6773,2.2394
03 Jan 2014,3.6341,2.2113
02 Jan 2014,3.6588,2.2113
31 Dec 2013,3.5749,2.1628
30 Dec 2013,3.5619,2.1594
27 Dec 2013,3.5371,2.1599
24 Dec 2013,3.5327,2.1599
23 Dec 2013,3.4956,2.1363
20 Dec 2013,3.4563,2.1098
19 Dec 2013,3.4447,2.1013
18 Dec 2013,3.3968,2.0915
17 Dec 2013,3.4102,2.0910
16 Dec 2013,3.4059,2.0918
13 Dec 2013,3.4180,2.0918
12 Dec 2013,3.4224,2.0913
11 Dec 2013,3.4362,2.0913
10 Dec 2013,3.4263,2.0915
09 Dec 2013,3.4121,2.0920
05 Dec 2013,3.4219,2.0925
04 Dec 2013,3.4351,2.0924
03 Dec 2013,3.4248,2.0924
02 Dec 2013,3.4178,2.0927
29 Nov 2013,3.4047,2.0830
28 Nov 2013,3.3911,2.0830
27 Nov 2013,3.3665,2.0814
26 Nov 2013,3.3570,2.0790
25 Nov 2013,3.3657,2.0762
22 Nov 2013,3.3455,2.0733
21 Nov 2013,3.3469,2.0720
20 Nov 2013,3.3342,2.0695
19 Nov 2013,3.3298,2.0672
18 Nov 2013,3.3266,2.0658
15 Nov 2013,3.3195,2.0637
14 Nov 2013,3.2929,2.0583
13 Nov 2013,3.2887,2.0580
12 Nov 2013,3.2847,2.0555
11 Nov 2013,3.2882,2.0555
08 Nov 2013,3.2937,2.0543
07 Nov 2013,3.2910,2.0465
06 Nov 2013,3.2904,2.0501
05 Nov 2013,3.2583,2.0418
04 Nov 2013,3.2456,2.0388
01 Nov 2013,3.2602,2.0333
31 Oct 2013,3.2587,2.0268
30 Oct 2013,3.2467,2.0221
29 Oct 2013,3.2559,2.0169
28 Oct 2013,3.2570,2.0145
25 Oct 2013,3.2641,2.0139
24 Oct 2013,3.2482,2.0083
23 Oct 2013,3.2569,2.0076
22 Oct 2013,3.2352,2.0031
21 Oct 2013,3.2397,2.0012
18 Oct 2013,3.2347,2.0009
17 Oct 2013,3.1810,2.0004
16 Oct 2013,3.1981,2.0003
14 Oct 2013,3.1901,2.0003
11 Oct 2013,0.0000,0.0000
10 Oct 2013,3.1887,2.0003
09 Oct 2013,3.2153,"20,002.0000"
08 Oct 2013,3.2195,2.0002
07 Oct 2013,3.3483,2.0002
04 Oct 2013,3.2333,2.0002
03 Oct 2013,3.2473,2.0002
02 Oct 2013,3.2432,2.0000
01 Oct 2013,3.2366,2.0000
30 Sep 2013,3.2266,2.0000
27 Sep 2013,3.2034,2.0000
26 Sep 2013,3.2140,2.0000
25 Sep 2013,3.2019,1.9998
24 Sep 2013,3.2035,1.9998
20 Sep 2013,3.2091,1.9998
19 Sep 2013,3.1932,2.0004
18 Sep 2013,3.1786,1.9994
17 Sep 2013,3.1858,1.9994
16 Sep 2013,3.1702,1.9994
13 Sep 2013,3.1623,1.9989
12 Sep 2013,3.1613,1.9989
11 Sep 2013,3.1428,1.9987
10 Sep 2013,3.1411,1.9984
09 Sep 2013,3.1238,1.9990
06 Sep 2013,3.1153,1.9976
05 Sep 2013,3.1254,1.9981
04 Sep 2013,3.1027,1.9975
03 Sep 2013,3.1056,1.9973
02 Sep 2013,3.0908,1.9973
30 Aug 2013,3.0964,1.9978
29 Aug 2013,3.1003,1.9971
28 Aug 2013,3.1049,1.9975
27 Aug 2013,3.1084,1.9968
26 Aug 2013,3.1125,1.9965
23 Aug 2013,3.1119,1.9965
22 Aug 2013,3.1330,1.9963
21 Aug 2013,3.1303,1.9960
20 Aug 2013,3.1268,1.9959
19 Aug 2013,3.1152,1.9954
16 Aug 2013,3.1049,1.9953
15 Aug 2013,3.0995,1.9953
14 Aug 2013,3.0844,1.9952
13 Aug 2013,3.0872,1.9943
12 Aug 2013,3.0932,1.9942
09 Aug 2013,3.0934,1.9941
07 Aug 2013,3.1042,2.0194
06 Aug 2013,3.0593,1.9934
05 Aug 2013,3.0768,2.0140
02 Aug 2013,3.0136,1.9931
01 Aug 2013,3.0237,1.9920
31 Jul 2013,3.0402,1.9937
30 Jul 2013,3.0587,1.9920
29 Jul 2013,3.0611,1.9920
26 Jul 2013,3.0521,1.9900
25 Jul 2013,3.0620,1.9926
24 Jul 2013,3.0623,1.9920
23 Jul 2013,3.0601,1.9920
22 Jul 2013,3.0380,1.9919
19 Jul 2013,3.0284,1.9925
18 Jul 2013,3.0248,1.9921
17 Jul 2013,3.0113,1.9915
16 Jul 2013,3.0059,1.9921
15 Jul 2013,3.0124,1.9919
12 Jul 2013,3.0122,1.9913
11 Jul 2013,2.9682,1.9873
10 Jul 2013,2.9568,1.9910
09 Jul 2013,2.9761,1.9903
08 Jul 2013,2.9682,1.9905
05 Jul 2013,3.0645,2.0058
04 Jul 2013,3.0645,2.0058
03 Jul 2013,3.0182,1.9901
02 Jul 2013,3.0285,1.9901
28 Jun 2013,3.0310,1.9895
27 Jun 2013,3.0508,1.9897
26 Jun 2013,3.0665,1.9893
25 Jun 2013,3.0890,2.0043
24 Jun 2013,3.0605,1.9832
21 Jun 2013,3.0881,1.9950
20 Jun 2013,3.1058,1.9829
19 Jun 2013,3.1310,2.0033
18 Jun 2013,3.1124,1.9827
17 Jun 2013,3.1221,1.9905
14 Jun 2013,3.1188,1.9870
13 Jun 2013,3.1079,1.9807
12 Jun 2013,3.0963,1.9870
11 Jun 2013,3.0788,1.9789
10 Jun 2013,3.0854,1.9843
07 Jun 2013,3.0802,1.9834
06 Jun 2013,3.0454,1.9769
05 Jun 2013,3.0244,1.9766
04 Jun 2013,3.0347,1.9757
03 Jun 2013,3.0126,1.9892
31 May 2013,3.0003,1.9735
30 May 2013,2.9826,1.9729
29 May 2013,2.9612,1.9660
28 May 2013,3.0004,1.9824
24 May 2013,2.9811,1.9719
23 May 2013,2.9606,1.9693
22 May 2013,2.9727,1.9601
21 May 2013,2.9990,1.9695
20 May 2013,2.9807,1.9646
17 May 2013,2.9888,1.9531
16 May 2013,2.9498,1.9404
15 May 2013,2.9590,1.9407
14 May 2013,2.9902,1.9555
13 May 2013,3.0086,1.9600
10 May 2013,3.0694,1.9796
09 May 2013,3.0573,1.9642
08 May 2013,3.0503,1.9714
07 May 2013,3.0253,1.9469
06 May 2013,3.0367,1.9505
03 May 2013,3.0377,1.9583
02 May 2013,3.0492,1.9599
30 Apr 2013,3.0513,1.9686
29 Apr 2013,3.0532,1.9706
26 Apr 2013,3.0282,1.9610
25 Apr 2013,2.9890,1.9586
24 Apr 2013,2.9797,1.9520
23 Apr 2013,2.9720,1.9473
22 Apr 2013,2.9649,1.9427
19 Apr 2013,2.9825,1.9496
18 Apr 2013,2.9595,1.9413
17 Apr 2013,2.9834,1.9484
16 Apr 2013,2.9706,1.9394
15 Apr 2013,2.9741,1.9360
12 Apr 2013,2.9992,1.9473
11 Apr 2013,2.9719,1.9413
10 Apr 2013,2.9786,1.9444
09 Apr 2013,2.9493,1.9328
08 Apr 2013,2.9813,1.9440
05 Apr 2013,2.9412,1.9363
04 Apr 2013,2.9434,1.9427
03 Apr 2013,2.9341,1.9407
02 Apr 2013,2.9444,1.9402
28 Mar 2013,2.9326,1.9398
27 Mar 2013,2.9361,1.9357
26 Mar 2013,2.9364,1.9335
25 Mar 2013,2.9423,1.9309
22 Mar 2013,2.9351,1.9343
21 Mar 2013,2.9202,1.9298
20 Mar 2013,2.9188,1.9295
19 Mar 2013,2.9161,1.9284
18 Mar 2013,2.9268,1.9339
15 Mar 2013,2.9040,1.9279
14 Mar 2013,2.8742,1.9263
13 Mar 2013,2.8577,1.9204
12 Mar 2013,2.8581,1.9161
11 Mar 2013,2.8561,1.9131
08 Mar 2013,2.8848,1.9163
07 Mar 2013,2.8975,1.9180
05 Mar 2013,2.9056,1.9223
04 Mar 2013,2.8709,1.9104
01 Mar 2013,2.9062,1.9156
28 Feb 2013,2.9024,1.9124
27 Feb 2013,2.8853,1.9104
26 Feb 2013,2.9027,1.9123
25 Feb 2013,2.8892,1.9077
22 Feb 2013,2.9079,1.9032
21 Feb 2013,2.8939,1.9049
20 Feb 2013,2.9349,1.9007
19 Feb 2013,2.9498,1.9046
18 Feb 2013,2.9468,1.9046
15 Feb 2013,2.9565,1.9041
14 Feb 2013,2.9519,1.9031
13 Feb 2013,2.9775,1.9018
12 Feb 2013,2.9820,1.9052
11 Feb 2013,3.0136,1.9093
08 Feb 2013,2.9999,1.9075
07 Feb 2013,2.9864,1.9063
06 Feb 2013,2.9826,1.9073
05 Feb 2013,3.0001,1.9070
04 Feb 2013,2.9918,1.9039
01 Feb 2013,3.0225,1.9048
31 Jan 2013,3.0087,1.9016
30 Jan 2013,2.9956,1.9010
29 Jan 2013,2.9948,1.9070
28 Jan 2013,3.0035,1.9064
25 Jan 2013,3.0109,1.9072
24 Jan 2013,3.0213,1.9069
23 Jan 2013,3.0188,1.9081
22 Jan 2013,3.0229,1.9071
21 Jan 2013,3.0269,1.9071
18 Jan 2013,3.0411,1.9026
17 Jan 2013,3.0428,1.9014
16 Jan 2013,3.0503,1.9013
15 Jan 2013,3.0432,1.8917
14 Jan 2013,3.0728,1.9036
11 Jan 2013,3.0733,1.9036
10 Jan 2013,3.0504,1.9044
09 Jan 2013,3.0580,1.9048
08 Jan 2013,3.0655,1.9049
07 Jan 2013,3.0573,1.9055
04 Jan 2013,3.0603,1.9057
03 Jan 2013,3.0911,1.9045
02 Jan 2013,3.1063,1.9022
31 Dec 2012,3.0679,1.9012
28 Dec 2012,3.0649,1.9007
27 Dec 2012,3.0682,1.9011
24 Dec 2012,3.0747,1.9010
21 Dec 2012,3.0901,1.9010
20 Dec 2012,3.0891,1.9005
19 Dec 2012,3.0913,1.9002
18 Dec 2012,3.0799,1.8999
17 Dec 2012,3.0742,1.8989
14 Dec 2012,3.0645,1.8995
13 Dec 2012,3.0676,1.9001
12 Dec 2012,3.0599,1.8994
11 Dec 2012,3.0518,1.8979
10 Dec 2012,3.0415,1.8979
06 Dec 2012,3.0546,1.8987
05 Dec 2012,3.0622,1.9006
04 Dec 2012,3.0618,1.9012
03 Dec 2012,3.0512,1.9023
30 Nov 2012,3.0544,1.9021
29 Nov 2012,3.0428,1.9009
28 Nov 2012,3.0391,1.8985
27 Nov 2012,3.0444,1.8970
26 Nov 2012,3.0383,1.8958
23 Nov 2012,3.0227,1.8947
22 Nov 2012,3.0238,1.8938
21 Nov 2012,3.0059,1.8915
20 Nov 2012,3.0095,1.8915
19 Nov 2012,3.0101,1.8917
16 Nov 2012,3.0010,1.8917
15 Nov 2012,2.9975,1.8915
14 Nov 2012,3.0048,1.8917
13 Nov 2012,3.0017,1.8917
12 Nov 2012,3.0007,1.8886
09 Nov 2012,3.0196,1.8875
08 Nov 2012,3.0190,1.8883
07 Nov 2012,3.0285,1.8887
06 Nov 2012,3.0307,1.8955
05 Nov 2012,3.0404,1.8960
02 Nov 2012,3.0522,1.8964
01 Nov 2012,3.0563,1.8940
31 Oct 2012,3.0476,1.8949
30 Oct 2012,3.0437,1.8967
29 Oct 2012,3.0512,1.8985
25 Oct 2012,3.0520,1.8995
24 Oct 2012,3.0382,1.9005
23 Oct 2012,3.0478,1.9040
22 Oct 2012,3.0525,1.9042
19 Oct 2012,3.0647,1.9092
18 Oct 2012,3.0799,1.9097
17 Oct 2012,3.0824,1.9097
16 Oct 2012,3.0754,1.9106
15 Oct 2012,3.0643,1.9104
12 Oct 2012,3.0639,1.9104
11 Oct 2012,3.0580,1.9105
10 Oct 2012,3.0600,1.9124
09 Oct 2012,3.0718,1.9147
08 Oct 2012,3.0819,1.9156
05 Oct 2012,3.1012,1.9161
04 Oct 2012,3.0869,1.9161
03 Oct 2012,3.0829,1.9162
02 Oct 2012,3.0932,1.9164
01 Oct 2012,3.0951,1.9175
28 Sep 2012,3.1188,1.9188
27 Sep 2012,3.1111,1.9208
26 Sep 2012,3.1056,1.9210
25 Sep 2012,3.1199,1.9204
24 Sep 2012,3.1154,1.9186
20 Sep 2012,3.1019,1.9164
19 Sep 2012,3.1124,1.9165
18 Sep 2012,3.1140,1.9181
17 Sep 2012,3.1131,1.9190
14 Sep 2012,3.1089,1.9195
13 Sep 2012,3.0985,1.9216
12 Sep 2012,3.0997,1.9238
11 Sep 2012,3.0890,1.9283
10 Sep 2012,3.0914,1.9322
07 Sep 2012,3.0901,1.9347
06 Sep 2012,3.0806,1.9363
05 Sep 2012,3.0704,1.9368
04 Sep 2012,3.0797,1.9363
03 Sep 2012,3.0718,1.9363
31 Aug 2012,3.0597,1.9374
30 Aug 2012,3.0677,1.9372
29 Aug 2012,3.0685,1.9396
28 Aug 2012,3.0609,1.9402
27 Aug 2012,3.0729,1.9427
24 Aug 2012,3.0802,1.9436
23 Aug 2012,3.0912,1.9445
22 Aug 2012,3.0691,1.9440
21 Aug 2012,3.0638,1.9445
17 Aug 2012,3.0546,1.9445
16 Aug 2012,3.0436,1.9451
15 Aug 2012,3.0485,1.9460
14 Aug 2012,3.0572,1.9460
13 Aug 2012,3.0464,1.9437
09 Aug 2012,3.0482,1.9431
08 Aug 2012,3.0286,1.9427
07 Aug 2012,3.0343,1.9422
06 Aug 2012,3.0260,1.9427
03 Aug 2012,3.0130,1.9423
02 Aug 2012,3.0170,1.9412
01 Aug 2012,3.0413,1.9410
31 Jul 2012,3.0481,1.9411
30 Jul 2012,3.0446,1.9405
27 Jul 2012,3.0421,1.9405
26 Jul 2012,3.0059,1.9395
25 Jul 2012,3.0112,1.9381
24 Jul 2012,3.0060,1.9387
23 Jul 2012,3.0173,1.9386
20 Jul 2012,3.0410,1.9377
19 Jul 2012,3.0363,1.9364
18 Jul 2012,3.0272,1.9358
17 Jul 2012,3.0243,1.9338
16 Jul 2012,3.0039,1.9318
13 Jul 2012,2.9791,1.9317
12 Jul 2012,2.9829,1.9283
11 Jul 2012,2.9933,1.9277
10 Jul 2012,2.9896,1.9270
09 Jul 2012,2.9865,1.9263
06 Jul 2012,2.9888,1.9255
05 Jul 2012,3.0056,1.9256
04 Jul 2012,3.0122,1.9209
03 Jul 2012,3.0137,1.9195
29 Jun 2012,3.0035,1.9170
28 Jun 2012,2.9932,1.9170
27 Jun 2012,2.9925,1.9157
26 Jun 2012,2.9763,1.9084
25 Jun 2012,2.9812,1.9139
22 Jun 2012,2.9853,1.9114
21 Jun 2012,2.9987,1.9123
